LogId,StartTime,Duration,Efficiency,IsMainSleep,MinutesAfterWakeup,MinutesAsleep,MinutesToFallAsleep,TimeInBed,AwakeCount,AwakeDuration,RestlessCount,RestlessDuration
38436128673,9/20/2022 4:18:00 AM,10980000,99,True,0,181,0,183,0,0,1,2
38468906002,9/23/2022 12:03:30 AM,7020000,90,True,0,105,0,117,1,9,1,3
38472928823,9/23/2022 5:21:00 AM,6780000,100,False,0,113,0,113,0,0,0,0
38508330340,9/24/2022 9:41:30 PM,24420000,96,True,0,391,0,407,2,5,4,11
38508330341,9/25/2022 9:19:00 PM,3660000,100,False,0,61,0,61,0,0,0,0
38508330342,9/25/2022 11:34:30 PM,27540000,93,True,0,429,0,459,3,9,8,21
38527050604,9/27/2022 9:54:00 PM,13920000,97,True,0,225,0,232,0,0,1,7
38530218856,9/28/2022 4:36:00 AM,5040000,100,False,6,78,0,84,0,0,1,6
38531970188,9/28/2022 7:11:30 AM,4680000,96,False,0,75,0,78,0,0,1,3
38535714391,9/28/2022 4:32:00 PM,4860000,99,False,0,80,0,81,0,0,1,1
38587399319,10/3/2022 3:37:00 AM,10200000,95,True,0,161,0,170,1,5,2,4
38595247156,10/3/2022 10:51:00 PM,29100000,95,True,0,459,0,485,2,5,2,3
38651005042,10/8/2022 2:01:00 PM,5160000,97,True,0,83,0,86,1,2,1,1
38653175406,10/8/2022 10:53:30 PM,29580000,94,True,0,463,0,493,0,0,1,4
38666905233,10/9/2022 8:00:00 PM,24360000,100,True,0,405,0,406,0,0,1,1
38667296133,10/10/2022 3:55:00 AM,12120000,92,False,0,186,0,202,1,3,1,2
38678009121,10/10/2022 10:47:30 PM,27900000,93,True,0,431,0,465,1,2,4,8
38704534131,10/12/2022 12:29:00 PM,4560000,96,True,0,73,0,76,1,3,0,0
38708258996,10/12/2022 10:32:30 PM,8880000,98,False,0,145,0,148,0,0,2,3
38711085124,10/13/2022 2:38:00 AM,13440000,94,True,0,210,0,224,1,8,3,6
38720990125,10/13/2022 11:04:00 PM,25560000,89,True,4,377,0,426,1,4,2,2
38727186869,10/14/2022 3:02:30 PM,5280000,100,False,0,88,0,88,0,0,0,0
38751569721,10/16/2022 1:48:00 PM,6660000,94,True,0,104,0,111,1,5,2,2
38755181852,10/17/2022 12:11:30 AM,20280000,86,True,0,289,0,338,1,5,2,5
38781339045,10/18/2022 9:20:00 PM,34740000,94,True,0,545,0,579,2,6,13,28
38791857387,10/19/2022 9:59:30 PM,31620000,98,True,0,515,0,527,1,3,6,9
38797884761,10/20/2022 9:10:30 PM,5280000,98,False,0,86,0,88,0,0,1,2
38799881343,10/20/2022 11:50:00 PM,5040000,93,True,4,74,0,84,1,2,4,8
38812209284,10/21/2022 11:03:00 PM,13980000,97,True,0,227,0,233,2,2,3,4
38814645485,10/22/2022 4:21:00 AM,8520000,100,False,0,142,0,142,0,0,0,0
38821847066,10/22/2022 10:14:00 PM,22860000,92,True,0,349,0,381,1,3,1,1
38836424133,10/23/2022 11:31:00 PM,25440000,91,True,0,385,0,424,3,8,11,31
38856845756,10/25/2022 10:25:30 PM,11220000,89,True,0,166,0,187,2,7,3,6
38858501416,10/26/2022 2:35:00 AM,10320000,90,False,0,155,0,172,0,0,5,5
38878059806,10/27/2022 2:38:00 PM,7320000,89,True,0,109,0,122,2,5,3,8
38884889248,10/28/2022 2:49:00 AM,15960000,97,True,0,259,0,266,1,2,3,5
38918801497,10/30/2022 10:40:30 PM,32460000,92,True,0,499,0,541,4,17,13,25
38926692774,10/31/2022 9:35:00 PM,33840000,95,True,0,533,0,564,2,5,8,15
38950741856,11/2/2022 9:30:30 PM,14760000,93,True,0,230,0,246,0,0,3,4
38989426764,11/5/2022 9:40:00 PM,26220000,89,True,1,386,0,437,4,17,16,34
38993482180,11/6/2022 12:08:00 PM,4980000,100,False,0,83,0,83,0,0,0,0
39030826403,11/9/2022 10:08:00 PM,9840000,88,True,0,144,0,164,1,3,1,2
39034585428,11/10/2022 2:19:00 AM,5280000,80,False,0,70,0,88,3,11,4,7
39065532778,11/12/2022 10:24:00 PM,7620000,97,False,0,123,0,127,1,3,1,1
39068197966,11/13/2022 2:14:00 AM,10260000,84,True,0,143,0,171,0,0,0,0
39078079494,11/13/2022 11:11:00 PM,6120000,89,False,0,91,0,102,3,4,3,7
39081806296,11/14/2022 3:43:00 AM,6600000,99,True,0,109,0,110,0,0,1,1
39114566185,11/16/2022 11:27:00 PM,12000000,96,True,0,191,0,200,1,2,3,7
39127814737,11/17/2022 11:26:00 PM,22920000,96,True,0,367,0,382,1,3,2,2
39149832403,11/19/2022 9:30:00 PM,5040000,94,True,1,78,0,84,1,4,2,2
39188829987,11/22/2022 8:47:00 PM,28500000,88,True,0,420,0,475,4,7,11,26
39198060142,11/23/2022 10:36:30 PM,19680000,87,True,0,284,0,328,2,7,5,7
39233154228,11/26/2022 11:26:00 PM,7920000,88,True,0,116,0,132,4,6,4,10
39234642384,11/27/2022 3:15:30 AM,3900000,85,False,0,55,0,65,0,0,4,10
39253414378,11/28/2022 4:03:00 PM,4140000,94,True,3,62,0,69,0,0,4,7
39290617842,12/1/2022 10:04:00 PM,11340000,90,False,1,169,0,189,2,9,6,11
39293002053,12/2/2022 3:12:00 AM,11280000,100,True,0,188,0,188,0,0,0,0
39308378927,12/3/2022 1:34:30 PM,3780000,92,True,0,58,0,63,0,0,1,5
39314829410,12/4/2022 2:41:00 AM,13680000,89,True,0,204,0,228,1,2,2,2
39336466917,12/5/2022 9:54:00 PM,27120000,87,True,0,391,0,452,6,34,13,27
39357091266,12/7/2022 11:18:00 PM,29160000,90,True,0,438,0,486,0,0,1,5
39377710550,12/9/2022 1:50:30 PM,7860000,92,True,0,121,0,131,0,0,3,10
39382287227,12/9/2022 9:48:00 PM,31080000,94,True,0,486,0,518,4,15,8,17
39394220743,12/11/2022 12:05:00 AM,15660000,98,True,1,255,0,261,1,3,3,3
39414318207,12/12/2022 11:18:00 PM,25560000,88,True,0,375,0,426,0,0,2,5
39462721180,12/16/2022 4:08:00 PM,7680000,98,True,0,125,0,128,1,2,1,1
39466276449,12/16/2022 9:44:00 PM,25260000,97,True,0,407,0,421,2,9,2,5
39468460600,12/17/2022 6:06:00 AM,4860000,93,False,0,75,0,81,1,5,1,1
39477737155,12/18/2022 2:49:00 AM,14640000,95,True,0,232,0,244,0,0,0,0
39496478700,12/19/2022 2:54:30 PM,6660000,95,True,0,106,0,111,1,1,2,4
39501041083,12/20/2022 12:29:30 AM,22380000,95,True,0,355,0,373,0,0,1,1
39508398238,12/20/2022 1:30:00 PM,4260000,94,False,0,67,0,71,1,4,0,0
39510944534,12/20/2022 10:18:00 PM,30000000,89,True,0,446,0,500,1,3,2,4
39546654426,12/23/2022 10:36:00 PM,30720000,93,True,1,476,0,512,1,4,10,15
39564739580,12/25/2022 8:01:30 PM,38460000,90,True,0,578,0,641,3,9,7,17
39574186538,12/26/2022 2:54:30 PM,7380000,94,False,0,116,0,123,1,1,3,6
39590294970,12/28/2022 12:09:00 AM,24000000,90,True,0,361,0,400,1,6,8,21
39600435831,12/29/2022 1:13:00 AM,21960000,87,True,1,318,0,366,1,3,6,9
39625140937,12/30/2022 11:23:00 PM,29340000,93,True,0,457,0,489,3,7,3,7
39631247348,12/31/2022 12:51:30 PM,11580000,90,False,0,174,0,193,0,0,1,2
39662313166,1/3/2023 12:22:00 AM,26460000,97,True,0,428,0,441,2,6,4,7
39674725373,1/3/2023 11:20:00 PM,23160000,97,True,0,374,0,386,2,7,2,5
39701599763,1/6/2023 12:59:00 AM,21540000,96,True,0,344,0,359,0,0,0,0
39740051108,1/9/2023 12:50:00 AM,23040000,95,True,0,363,0,384,2,10,8,11
39749805841,1/9/2023 10:53:00 PM,30240000,91,True,0,458,0,504,2,3,6,11
39771412346,1/11/2023 5:10:00 PM,8700000,90,True,0,131,0,145,2,10,3,4
39777518136,1/11/2023 9:49:00 PM,33420000,94,True,3,521,0,557,3,18,7,18
39796785569,1/13/2023 9:59:00 PM,4860000,91,True,0,74,0,81,3,3,3,4
39811455557,1/14/2023 9:14:00 PM,28980000,95,True,0,461,0,483,3,10,6,12
39819478959,1/15/2023 2:10:00 PM,4620000,95,False,0,73,0,77,1,3,1,1
39832071275,1/16/2023 2:37:30 PM,15240000,94,True,0,240,0,254,2,7,5,7
39835441755,1/17/2023 12:13:00 AM,4740000,100,True,3,76,0,79,1,1,1,2
39856729861,1/18/2023 3:13:00 PM,8100000,99,True,1,133,0,135,0,0,2,2
39857297209,1/18/2023 7:37:30 PM,5160000,91,False,0,78,0,86,0,0,4,8
39868355429,1/19/2023 4:46:00 PM,9960000,91,True,0,151,0,166,0,0,4,15
39875357378,1/20/2023 1:24:00 AM,20640000,93,True,0,320,0,344,1,2,2,4
39963509146,1/26/2023 10:44:00 PM,20460000,90,True,0,308,0,341,1,9,6,7
40007889163,1/30/2023 1:20:00 PM,4440000,85,True,0,63,0,74,1,5,3,6
40037481517,2/1/2023 10:34:00 PM,29880000,91,True,0,454,0,498,1,4,6,12
40045600963,2/2/2023 3:21:30 PM,5700000,95,False,0,90,0,95,0,0,2,5
40050265782,2/2/2023 9:44:00 PM,35340000,91,True,0,538,0,589,2,9,14,26
40114666466,2/8/2023 12:09:00 AM,7140000,100,False,0,119,0,119,0,0,0,0
40122502611,2/8/2023 2:20:30 PM,11040000,90,True,0,166,0,184,2,6,4,12
40126303462,2/8/2023 10:17:00 PM,7140000,93,False,2,109,0,119,1,3,4,7
40129319385,2/9/2023 1:22:00 AM,12360000,96,True,0,198,0,206,1,5,2,3
40162910993,2/11/2023 7:26:00 PM,3600000,95,True,3,54,0,60,1,3,1,3
40174571289,2/12/2023 2:04:30 PM,9540000,98,False,8,148,0,159,1,4,2,7
40175581059,2/12/2023 7:37:30 PM,10560000,97,True,1,169,0,176,0,0,3,7
