LogId,StartTime,Duration,Efficiency,IsMainSleep,MinutesAfterWakeup,MinutesAsleep,MinutesToFallAsleep,TimeInBed,AwakeCount,AwakeDuration,RestlessCount,RestlessDuration
30640547488,1/22/2021 7:31:30 PM,4440000,93,False,0,69,0,74,0,0,4,5
30640547489,1/23/2021 3:40:00 AM,28380000,93,True,0,442,0,473,8,9,10,22
30640547490,1/23/2021 12:43:30 PM,8880000,96,False,0,142,0,148,0,0,5,6
30640547491,1/24/2021 4:06:30 AM,33660000,91,True,0,510,0,561,10,14,20,37
30717171961,1/25/2021 10:51:30 PM,30420000,88,True,0,446,0,507,7,22,23,39
30717171962,1/26/2021 8:45:30 AM,7860000,97,False,0,127,0,131,0,0,3,4
30717171963,1/26/2021 8:35:00 PM,50220000,94,True,0,787,0,837,4,13,16,37
30717171964,1/27/2021 12:31:30 PM,7140000,97,False,0,116,0,119,0,0,3,3
30717171965,1/27/2021 8:40:30 PM,41520000,88,True,0,607,0,692,6,30,27,55
30717171966,1/28/2021 1:37:30 PM,6480000,90,False,0,97,0,108,2,3,4,8
30717171967,1/28/2021 8:02:00 PM,43980000,87,True,0,638,0,733,10,32,28,63
30717171968,1/30/2021 11:40:00 AM,6780000,90,True,0,102,0,113,0,0,4,11
30747490756,1/30/2021 9:29:00 PM,32580000,90,True,0,488,0,543,5,7,17,48
30747490757,1/31/2021 11:16:30 PM,38760000,96,True,0,619,0,646,2,11,9,16
30958643801,2/9/2021 8:49:00 PM,6000000,95,True,7,88,0,100,1,4,3,8
30958643802,2/10/2021 1:41:00 AM,6960000,94,True,0,109,0,116,0,0,2,7
30958643803,2/10/2021 12:40:30 PM,5520000,98,False,0,90,0,92,0,0,1,2
30958643804,2/10/2021 8:29:30 PM,17460000,99,True,0,289,0,291,0,0,2,2
30958643805,2/11/2021 11:41:00 AM,7980000,95,False,0,126,0,133,1,6,1,1
30958643806,2/11/2021 6:58:00 PM,22260000,95,True,0,352,0,371,3,4,8,15
30958643807,2/12/2021 8:21:00 AM,4380000,100,False,0,73,0,73,0,0,0,0
30958643808,2/12/2021 12:20:30 PM,5040000,89,False,0,75,0,84,0,0,4,9
30958643809,2/12/2021 5:28:00 PM,23640000,95,True,0,374,0,394,2,6,5,14
30958643810,2/13/2021 2:37:00 AM,10860000,96,False,0,174,0,181,1,5,2,2
30958643811,2/13/2021 9:32:00 PM,22380000,96,True,0,359,0,373,3,4,3,10
30958643812,2/14/2021 7:04:00 AM,12480000,96,False,0,200,0,208,0,0,4,8
30958643813,2/14/2021 6:05:30 PM,5100000,95,False,0,81,0,85,1,3,1,1
30958643814,2/15/2021 12:22:30 AM,22140000,96,True,0,353,0,369,0,0,10,16
30958643815,2/15/2021 3:47:00 PM,7560000,94,False,0,119,0,126,0,0,4,7
30958643816,2/15/2021 8:22:30 PM,3600000,98,False,0,59,0,60,1,1,0,0
30958643817,2/15/2021 10:59:00 PM,32280000,88,True,0,476,0,538,3,9,16,53
31282024771,3/5/2021 3:56:00 AM,9960000,90,True,0,150,0,166,1,3,6,13
31282024772,3/5/2021 10:12:30 AM,4740000,96,False,0,76,0,79,0,0,2,3
31282024773,3/5/2021 6:40:00 PM,47880000,93,True,0,739,0,798,8,10,16,49
31282024774,3/6/2021 5:06:30 PM,4140000,91,False,0,63,0,69,1,1,4,5
31282024775,3/6/2021 9:15:30 PM,38700000,96,True,0,618,0,645,1,9,10,18
31282024776,3/7/2021 11:03:30 AM,13740000,92,False,0,210,0,229,2,5,5,14
31282024777,3/7/2021 7:48:30 PM,42840000,88,True,0,627,0,714,8,42,21,45
31282024778,3/8/2021 3:49:00 PM,4080000,96,False,0,65,0,68,0,0,1,3
31282024779,3/8/2021 8:40:30 PM,32340000,91,True,0,492,0,539,4,16,12,31
31282024780,3/10/2021 9:07:00 PM,40440000,89,True,0,599,0,674,6,26,22,49
31282093770,3/11/2021 7:35:00 PM,4320000,93,False,0,67,0,72,0,0,1,5
31305839330,3/11/2021 9:57:00 PM,41220000,93,True,0,637,0,687,4,11,16,39
31305839332,3/12/2021 9:20:30 PM,30060000,90,True,0,452,0,501,5,10,14,39
31316730598,3/13/2021 9:11:30 PM,41880000,94,True,1,652,0,698,5,14,16,32
31463987229,3/19/2021 9:07:30 PM,9960000,91,True,0,151,0,166,2,2,4,13
31463987230,3/20/2021 3:02:00 AM,20460000,95,True,0,323,0,341,2,4,7,14
31463987231,3/21/2021 1:17:00 AM,23940000,93,True,4,367,0,399,3,6,10,26
31463987232,3/22/2021 12:31:00 AM,40800000,92,True,0,627,0,680,7,8,17,45
31570672876,3/25/2021 9:06:00 PM,23520000,94,True,0,369,0,392,3,7,9,16
31570672877,3/26/2021 5:59:00 AM,12000000,98,False,0,195,0,200,0,0,4,5
31570672878,3/28/2021 4:25:30 PM,3840000,97,True,0,62,0,64,1,1,1,1
31570672880,3/28/2021 7:07:00 PM,38640000,93,True,0,599,0,644,8,10,14,35
31570672881,3/29/2021 8:26:00 AM,12000000,90,False,0,179,0,200,4,5,6,16
31918113104,4/19/2021 8:54:00 PM,43620000,88,True,3,640,0,727,5,21,32,66
31918113105,4/20/2021 4:09:00 PM,5100000,92,False,0,78,0,85,0,0,3,7
31918113106,4/20/2021 9:29:00 PM,17640000,98,True,0,288,0,294,1,2,4,4
31918113107,4/21/2021 9:08:30 AM,6420000,94,False,0,101,0,107,0,0,2,6
31918113108,4/21/2021 4:19:00 PM,4980000,95,False,0,79,0,83,0,0,2,4
31918113109,4/21/2021 10:26:30 PM,27900000,88,True,0,407,0,465,5,29,11,29
31918113110,4/22/2021 8:12:00 AM,4740000,97,False,0,77,0,79,0,0,1,2
31918113112,4/22/2021 2:04:00 PM,43740000,98,True,0,716,0,729,0,0,5,13
31918113113,4/23/2021 10:58:30 PM,48540000,90,True,0,728,0,809,13,22,19,59
31918113114,4/24/2021 10:20:30 PM,18960000,90,True,4,281,0,316,2,5,9,30
31918113115,4/25/2021 4:48:00 AM,5700000,91,False,5,82,0,95,0,0,3,13
31949386727,4/26/2021 9:19:00 PM,30780000,89,True,0,455,0,513,6,19,18,39
31949386728,4/27/2021 8:59:30 AM,3660000,98,False,0,60,0,61,0,0,1,1
31949386729,4/27/2021 2:32:30 PM,5340000,96,False,0,85,0,89,1,1,2,3
31949386730,4/28/2021 8:15:00 AM,7380000,92,True,3,110,0,123,1,2,3,11
31949386731,4/28/2021 1:27:00 PM,5760000,98,False,0,94,0,96,0,0,2,2
31960378766,4/29/2021 11:34:00 AM,4020000,97,False,0,65,0,67,0,0,1,2
31964100450,4/29/2021 5:03:30 PM,4920000,93,False,0,76,0,82,0,0,3,6
31966761998,4/29/2021 9:30:00 PM,8520000,95,True,0,135,0,142,1,1,2,6
31970769379,4/30/2021 2:15:00 AM,18060000,96,True,0,285,0,301,1,5,7,13
31980713443,4/30/2021 8:15:30 PM,43920000,93,True,0,670,0,732,1,6,6,10
32465690567,6/3/2021 8:53:00 PM,48240000,86,True,0,689,0,804,7,40,36,75
32465690568,6/4/2021 6:07:00 PM,4860000,94,False,0,76,0,81,0,0,3,5
32465690569,6/4/2021 10:11:30 PM,27600000,94,True,0,434,0,460,1,5,12,21
32616321635,6/10/2021 8:07:00 AM,19260000,100,True,0,321,0,321,0,0,0,0
32617938461,6/17/2021 8:54:00 AM,6000000,94,True,0,94,0,100,0,0,3,6
32627753091,6/17/2021 9:22:30 PM,30240000,93,True,0,471,0,504,5,11,9,22
32749356224,6/20/2021 12:57:00 PM,4200000,100,True,0,70,0,70,0,0,0,0
32749356225,6/20/2021 9:34:30 PM,36120000,88,True,0,529,0,602,6,30,18,43
32749356226,6/23/2021 12:12:30 AM,29880000,93,True,0,463,0,498,4,8,9,27
32749356227,6/23/2021 2:15:00 PM,8460000,89,False,0,126,0,141,4,5,5,10
32749356228,6/23/2021 10:28:30 PM,32100000,89,True,0,478,0,535,6,20,18,37
32761255984,6/27/2021 11:46:30 PM,38100000,88,True,0,555,0,635,3,17,15,25
32775637355,6/28/2021 8:15:30 PM,42900000,90,True,3,640,0,715,6,41,12,34
32782121356,6/29/2021 4:37:30 PM,9600000,89,False,0,142,0,160,2,5,7,13
32792273846,6/29/2021 10:20:00 PM,54120000,88,True,0,788,0,902,5,24,20,40
32978060711,7/7/2021 10:40:30 PM,35040000,88,True,0,516,0,584,8,19,23,49
32978060712,7/10/2021 2:18:00 PM,20760000,100,True,0,345,0,346,0,0,1,1
32978060713,7/10/2021 9:17:00 PM,38100000,91,True,0,577,0,635,15,16,17,42
32978060714,7/11/2021 9:17:30 PM,34800000,92,True,0,535,0,580,2,12,15,33
32978060715,7/12/2021 9:22:00 PM,25920000,94,True,0,408,0,432,1,10,6,14
32978060716,7/13/2021 5:48:00 AM,14940000,86,False,0,214,0,249,8,11,10,24
32979768327,7/14/2021 9:10:00 PM,15960000,92,False,9,231,0,266,0,0,2,5
32987590983,7/15/2021 8:21:30 AM,5940000,98,False,0,97,0,99,0,0,2,2
32991018999,7/15/2021 2:11:30 PM,21660000,99,True,0,356,0,361,1,1,2,4
32994683124,7/15/2021 9:36:00 PM,36060000,93,True,10,547,0,601,1,1,2,5
32999277777,7/16/2021 8:52:00 AM,4020000,96,False,0,64,0,67,1,1,2,2
33139786627,7/23/2021 9:22:30 PM,39960000,90,True,2,596,0,666,6,21,23,49
33139786628,7/24/2021 10:20:00 PM,25620000,93,True,0,399,0,427,3,4,8,24
33139786629,7/25/2021 9:31:30 PM,35220000,93,True,0,545,0,587,6,7,14,35
33139786630,7/26/2021 9:40:30 AM,3780000,95,False,0,60,0,63,0,0,3,3
33179756845,7/27/2021 10:07:00 PM,34260000,92,True,0,524,0,571,5,13,11,34
33179756846,7/28/2021 9:21:00 PM,14640000,89,True,0,216,0,244,1,2,9,26
33179756847,7/29/2021 9:49:00 PM,31440000,90,True,0,473,0,524,5,17,13,34
33179756848,7/30/2021 2:47:30 PM,4680000,100,False,0,78,0,78,0,0,0,0
33375362068,8/8/2021 8:22:30 AM,4620000,99,True,0,76,0,77,0,0,1,1
33375362069,8/8/2021 9:42:00 PM,49020000,91,True,0,747,0,817,7,28,19,42
33375362070,8/9/2021 10:54:30 PM,34140000,95,True,0,541,0,569,3,10,9,18
33375362071,8/10/2021 9:56:30 PM,39360000,93,True,0,612,0,656,3,6,9,38
33375362072,8/11/2021 10:56:00 PM,40800000,95,True,2,641,0,680,5,6,10,33
33388355444,8/14/2021 9:31:00 PM,36360000,93,True,0,564,0,606,3,17,10,25
33398531256,8/15/2021 9:20:00 PM,41700000,95,True,0,647,0,695,3,4,12,22
33409412917,8/16/2021 9:18:30 PM,35640000,93,True,0,548,0,594,0,0,2,3
33422877475,8/17/2021 10:10:30 PM,31320000,95,True,1,489,0,522,2,6,5,11
33557247429,8/22/2021 6:25:30 PM,33060000,91,True,0,500,0,551,2,10,18,41
33557247430,8/23/2021 6:46:00 PM,35160000,93,True,0,544,0,586,4,10,10,32
33557247431,8/24/2021 7:15:30 PM,28380000,89,True,0,419,0,473,6,16,19,38
33557247432,8/25/2021 5:54:00 AM,4860000,95,False,0,77,0,81,0,0,1,4
33557247433,8/25/2021 8:03:30 PM,10440000,98,False,0,171,0,174,1,2,1,1
33557247434,8/26/2021 12:18:30 AM,20520000,99,True,0,340,0,342,0,0,1,2
33557247435,8/26/2021 6:45:30 PM,36060000,96,True,0,576,0,601,1,7,8,18
33557247436,8/27/2021 6:48:00 PM,39180000,91,True,0,597,0,653,8,13,13,43
33563693669,8/28/2021 10:00:00 PM,32580000,95,True,0,508,0,543,1,2,4,8
33842216659,9/12/2021 9:27:00 PM,39600000,93,True,0,615,0,660,3,11,19,34
33842216660,9/13/2021 10:54:00 PM,21780000,90,True,6,322,0,363,5,20,10,21
33842216661,9/14/2021 6:26:00 AM,6600000,88,False,0,97,0,110,1,5,3,8
33842216662,9/14/2021 11:50:30 PM,26940000,92,True,0,414,0,449,4,14,11,21
33842216663,9/15/2021 8:39:30 PM,37920000,92,True,0,579,0,632,5,28,11,25
33954017588,9/21/2021 9:20:30 PM,35400000,91,True,0,539,0,590,4,13,17,38
33954017589,9/22/2021 9:53:30 PM,33900000,93,True,0,525,0,565,3,16,10,24
33954017590,9/23/2021 9:00:30 PM,36600000,93,True,0,569,0,610,5,7,13,34
33954017591,9/24/2021 8:19:30 AM,4020000,90,False,0,60,0,67,0,0,3,7
33954017592,9/25/2021 9:11:00 PM,25140000,93,True,0,391,0,419,4,7,9,21
33954017593,9/26/2021 9:26:00 PM,41640000,95,True,1,660,0,694,3,14,9,20
33957183622,9/27/2021 8:14:30 PM,41280000,92,True,0,631,0,688,1,2,5,11
33971319079,9/28/2021 10:35:00 PM,28020000,91,True,0,425,0,467,0,0,0,0
33983050640,9/29/2021 11:43:00 PM,29340000,98,True,0,467,0,489,0,0,1,4
34018086778,10/2/2021 8:14:30 PM,17460000,91,False,0,263,0,291,1,2,1,1
34024210423,10/3/2021 2:17:00 AM,23340000,88,True,0,341,0,389,0,0,7,17
34153123051,10/6/2021 9:51:00 PM,29100000,90,True,1,435,0,485,5,22,11,28
34153123052,10/7/2021 10:32:00 AM,5160000,88,False,0,76,0,86,2,6,3,4
34153123053,10/8/2021 12:45:00 AM,36180000,94,True,0,566,0,603,3,12,13,25
34153123054,10/8/2021 10:37:30 PM,23280000,96,True,3,370,0,388,1,3,8,15
34153123055,10/9/2021 6:10:00 AM,17580000,93,False,0,272,0,293,2,5,5,16
34153123056,10/9/2021 1:00:00 PM,4560000,88,False,0,67,0,76,1,3,4,6
34153123057,10/10/2021 12:03:30 AM,23640000,88,True,0,348,0,394,4,23,7,23
34153123058,10/10/2021 8:24:30 AM,9480000,94,False,0,148,0,158,0,0,7,10
34157859109,10/13/2021 8:03:00 PM,37200000,94,True,0,579,0,620,2,5,6,9
34181821093,10/15/2021 3:39:00 PM,5940000,91,True,0,90,0,99,1,1,3,8
34188493543,10/15/2021 9:11:00 PM,36480000,94,True,0,572,0,608,3,9,15,27
34198325066,10/16/2021 8:56:30 PM,34440000,94,True,0,531,0,574,4,13,12,23
34209642887,10/17/2021 9:07:00 PM,40740000,95,True,0,643,0,679,0,0,1,2
34221090065,10/18/2021 8:21:30 PM,37680000,93,True,0,587,0,628,0,0,1,2
34231141038,10/19/2021 8:20:30 AM,5400000,90,False,0,81,0,90,1,4,3,5
34238088827,10/19/2021 10:15:00 PM,40500000,92,True,0,619,0,675,3,10,4,11
34252863144,10/20/2021 9:00:30 PM,8160000,94,False,0,128,0,136,1,3,2,5
34532701530,11/7/2021 7:03:00 PM,42960000,89,True,0,639,0,716,6,22,23,55
34532701531,11/8/2021 8:13:00 PM,48120000,89,True,0,713,0,802,8,26,26,63
34532701532,11/10/2021 7:42:00 PM,42660000,92,True,0,655,0,711,4,15,21,41
34532701533,11/11/2021 8:23:30 PM,38040000,95,True,0,604,0,634,3,8,12,22
34532701534,11/12/2021 8:09:00 PM,15720000,94,False,0,245,0,262,1,2,5,15
34532701535,11/13/2021 3:50:00 AM,29280000,91,True,0,444,0,488,5,5,10,39
34634582060,11/14/2021 9:09:00 PM,26820000,95,True,0,425,0,447,3,6,7,16
34634582061,11/15/2021 7:47:30 PM,40920000,89,True,0,608,0,682,5,26,15,48
34634582062,11/16/2021 7:12:00 PM,46500000,91,True,0,708,0,775,8,8,19,59
34634582063,11/17/2021 8:17:30 PM,42420000,88,True,0,624,0,707,4,30,23,53
34634582064,11/18/2021 9:27:30 PM,33360000,87,True,0,483,0,556,5,30,19,43
34754826756,11/26/2021 8:24:00 PM,15060000,94,False,0,235,0,251,3,8,4,8
34754826757,11/27/2021 2:44:30 AM,24960000,93,True,0,386,0,416,4,4,8,26
34754826758,11/28/2021 11:57:00 AM,4620000,88,True,0,68,0,77,1,5,2,4
34754826759,11/28/2021 6:55:30 PM,53340000,91,True,0,809,0,889,7,14,28,66
34754826760,11/29/2021 7:22:00 PM,43260000,88,True,0,634,0,721,6,39,21,48
34754826761,11/30/2021 7:00:30 PM,43800000,92,True,0,672,0,730,5,6,14,52
34907593700,12/6/2021 9:53:30 PM,28380000,93,True,0,439,0,473,7,8,14,26
34907593701,12/7/2021 7:02:00 PM,55440000,90,True,0,834,0,924,11,14,22,76
34907593702,12/9/2021 1:04:30 PM,51360000,89,True,0,765,0,856,4,43,17,48
34907593703,12/10/2021 3:34:30 PM,55440000,94,True,0,869,0,924,6,6,16,49
35133258742,12/25/2021 11:34:00 PM,33240000,91,True,0,502,0,554,6,30,12,22
35133258743,12/26/2021 10:46:30 AM,4860000,96,False,0,78,0,81,0,0,1,3
35133258744,12/26/2021 2:48:00 PM,5760000,94,False,0,90,0,96,1,1,1,5
35133258745,12/26/2021 6:31:00 PM,49860000,93,True,0,774,0,831,5,28,14,29
35133258746,12/27/2021 8:29:30 PM,23940000,87,True,0,347,0,399,4,13,12,39
35133258747,12/28/2021 5:34:30 AM,12960000,98,False,0,211,0,216,0,0,3,5
35133258748,12/28/2021 10:54:00 AM,11160000,91,False,0,169,0,186,2,3,8,14
35133258749,12/28/2021 8:35:00 PM,47160000,90,True,0,705,0,786,6,35,19,46
35133258750,12/29/2021 9:34:00 PM,39360000,92,True,0,601,0,656,6,24,17,31
35427084723,1/16/2022 2:42:00 PM,35220000,94,True,0,550,0,587,6,7,12,30
35440624271,1/23/2022 7:35:30 PM,23340000,91,True,0,355,0,389,4,5,10,29
35440624272,1/24/2022 3:20:30 AM,14460000,93,False,0,225,0,241,4,4,5,12
35440624273,1/24/2022 8:22:00 AM,4440000,96,False,0,71,0,74,0,0,1,3
35454952361,1/24/2022 8:57:30 PM,45420000,87,True,0,661,0,757,10,41,26,55
35463710122,1/25/2022 8:40:00 PM,44760000,94,True,0,704,0,746,6,19,16,40
35475816796,1/26/2022 9:30:00 PM,10800000,99,False,0,179,0,180,0,0,1,1
35476686909,1/27/2022 2:36:00 AM,16740000,95,True,0,264,0,279,0,0,1,3
35483060266,1/27/2022 8:27:00 AM,7860000,92,False,0,121,0,131,1,3,2,7
35502959455,1/28/2022 10:30:00 PM,24360000,93,True,0,377,0,406,0,0,2,2
35508349818,1/29/2022 6:18:30 AM,7440000,90,False,0,111,0,124,3,5,5,8
35512423184,1/29/2022 4:10:00 PM,4080000,97,False,0,66,0,68,0,0,2,2
35513986292,1/29/2022 9:47:00 PM,44160000,94,True,0,692,0,736,1,1,2,3
35530900210,1/30/2022 9:29:30 PM,19320000,98,True,6,310,0,322,1,3,4,9
35533562138,1/31/2022 5:20:30 AM,9600000,91,False,0,146,0,160,2,3,8,11
35551343433,1/31/2022 8:37:00 PM,59580000,88,True,0,876,0,993,5,62,15,34
35616827291,2/1/2022 9:16:00 PM,22680000,93,True,0,352,0,378,2,18,4,8
35616827292,2/2/2022 4:57:30 AM,10380000,94,False,0,163,0,173,2,2,5,8
35629418886,2/6/2022 8:52:00 PM,37200000,89,True,0,549,0,620,5,22,22,49
35638489915,2/7/2022 9:40:30 PM,41880000,91,True,0,632,0,698,1,3,0,0
35657316878,2/8/2022 9:37:30 PM,45480000,92,True,0,695,0,758,1,5,7,19
35660686168,2/9/2022 12:03:30 PM,5460000,93,False,0,85,0,91,2,3,2,3
35667070170,2/9/2022 8:25:00 PM,33180000,94,True,0,519,0,553,2,2,5,15
35689413604,2/11/2022 5:32:00 PM,3960000,100,True,0,66,0,66,0,0,0,0
35692333714,2/11/2022 9:35:00 PM,17700000,96,True,0,284,0,295,2,4,3,7
35694576692,2/12/2022 3:53:00 AM,3780000,90,False,0,57,0,63,0,0,2,6
35700114342,2/12/2022 12:08:00 PM,8100000,98,False,0,132,0,135,1,1,1,2
35701625093,2/12/2022 3:50:00 PM,4440000,96,False,0,71,0,74,0,0,1,3
35704027880,2/12/2022 8:15:00 PM,29100000,89,True,0,434,0,485,1,3,7,16
35718637668,2/13/2022 8:32:00 PM,37140000,93,True,0,578,0,619,1,5,3,4
35735314940,2/14/2022 10:16:00 PM,32460000,93,True,10,494,0,541,5,12,20,35
35923185348,2/22/2022 9:52:30 PM,40080000,95,True,0,634,0,668,7,9,12,25
35923185349,2/23/2022 11:31:30 AM,4380000,97,False,0,71,0,73,0,0,1,2
35923185350,2/23/2022 6:53:30 PM,41160000,90,True,0,614,0,686,7,18,24,54
35923185351,2/24/2022 5:49:00 PM,19200000,98,False,0,312,0,320,0,0,3,8
35923185352,2/25/2022 2:29:30 AM,12360000,96,True,0,197,0,206,0,0,2,9
35923185353,2/25/2022 6:00:00 PM,28860000,93,True,0,448,0,481,3,11,9,22
35931114340,3/1/2022 10:10:00 PM,31380000,97,True,0,507,0,523,0,0,2,2
35961673582,3/3/2022 7:48:00 PM,41580000,96,True,0,662,0,693,3,12,12,19
36124835059,3/9/2022 11:32:00 PM,26760000,96,True,0,427,0,446,1,5,9,14
36124835060,3/10/2022 8:49:00 PM,34020000,87,True,0,495,0,567,7,30,14,42
36124835061,3/11/2022 12:16:30 PM,10620000,86,False,0,152,0,177,4,6,8,19
36124835062,3/11/2022 8:17:00 PM,42780000,92,True,0,656,0,713,6,23,14,34
